Date,SKUCode,NetSales,OrderQty,SKUName,Category,MainChannel
07-12-2024,SKU-036,677.16,78,Caramel Latte,Beverage,ShopeeFood
07-12-2025,SKU-036,498.05,60,Caramel Latte,Beverage,ShopeeFood
08-01-2025,SKU-036,751.41,88,Caramel Latte,Beverage,ShopeeFood
08-01-2026,SKU-036,568.64,68,Caramel Latte,Beverage,FoodPanda
08-02-2025,SKU-036,636.14,75,Caramel Latte,Beverage,ShopeeFood
08-02-2026,SKU-036,513.38,66,Caramel Latte,Beverage,GrabFood
08-03-2025,SKU-036,326.67,39,Caramel Latte,Beverage,ShopeeFood
08-03-2026,SKU-036,150.82,18,Caramel Latte,Beverage,ShopeeFood
08-04-2025,SKU-036,602.54,70,Caramel Latte,Beverage,ShopeeFood
08-04-2026,SKU-036,275.23,32,Caramel Latte,Beverage,GrabFood
08-05-2025,SKU-036,891.81,111,Caramel Latte,Beverage,ShopeeFood
08-06-2025,SKU-036,591.08,72,Caramel Latte,Beverage,ShopeeFood
08-07-2025,SKU-036,706.85,84,Caramel Latte,Beverage,ShopeeFood
08-08-2024,SKU-036,16.0,2,Caramel Latte,Beverage,In-Store
08-08-2025,SKU-036,804.62,101,Caramel Latte,Beverage,ShopeeFood
08-09-2024,SKU-036,247.5,27,Caramel Latte,Beverage,GrabFood
08-09-2025,SKU-036,700.3,92,Caramel Latte,Beverage,ShopeeFood
08-10-2024,SKU-036,1104.32,130,Caramel Latte,Beverage,ShopeeFood
08-10-2025,SKU-036,638.11,84,Caramel Latte,Beverage,ShopeeFood
08-11-2024,SKU-036,838.08,97,Caramel Latte,Beverage,ShopeeFood
08-11-2025,SKU-036,526.71,63,Caramel Latte,Beverage,GrabFood
08-12-2024,SKU-036,593.63,68,Caramel Latte,Beverage,ShopeeFood
08-12-2025,SKU-036,625.24,75,Caramel Latte,Beverage,ShopeeFood
09-01-2025,SKU-036,731.66,84,Caramel Latte,Beverage,ShopeeFood
09-01-2026,SKU-036,667.83,78,Caramel Latte,Beverage,ShopeeFood
09-02-2025,SKU-036,413.17,48,Caramel Latte,Beverage,ShopeeFood
09-02-2026,SKU-036,531.49,62,Caramel Latte,Beverage,ShopeeFood
09-03-2025,SKU-036,304.35,38,Caramel Latte,Beverage,ShopeeFood
09-03-2026,SKU-036,144.31,17,Caramel Latte,Beverage,ShopeeFood
09-04-2025,SKU-036,752.84,88,Caramel Latte,Beverage,GrabFood
09-05-2025,SKU-036,784.09,95,Caramel Latte,Beverage,ShopeeFood
09-06-2025,SKU-036,801.16,100,Caramel Latte,Beverage,ShopeeFood
09-07-2025,SKU-036,927.73,119,Caramel Latte,Beverage,ShopeeFood
09-08-2024,SKU-036,9.9,1,Caramel Latte,Beverage,In-Store
09-08-2025,SKU-036,503.52,64,Caramel Latte,Beverage,ShopeeFood
09-09-2024,SKU-036,354.9,40,Caramel Latte,Beverage,ShopeeFood
09-09-2025,SKU-036,779.96,95,Caramel Latte,Beverage,ShopeeFood
09-10-2024,SKU-036,1007.33,118,Caramel Latte,Beverage,ShopeeFood
09-10-2025,SKU-036,759.49,100,Caramel Latte,Beverage,ShopeeFood
09-11-2024,SKU-036,705.08,80,Caramel Latte,Beverage,ShopeeFood
09-11-2025,SKU-036,452.89,54,Caramel Latte,Beverage,GrabFood
09-12-2024,SKU-036,490.77,60,Caramel Latte,Beverage,ShopeeFood
09-12-2025,SKU-036,575.91,68,Caramel Latte,Beverage,ShopeeFood
10-01-2025,SKU-036,572.22,67,Caramel Latte,Beverage,GrabFood
10-01-2026,SKU-036,481.98,57,Caramel Latte,Beverage,GrabFood
10-02-2025,SKU-036,687.03,81,Caramel Latte,Beverage,GrabFood
10-02-2026,SKU-036,475.14,57,Caramel Latte,Beverage,ShopeeFood
10-03-2025,SKU-036,293.91,35,Caramel Latte,Beverage,GrabFood
10-03-2026,SKU-036,263.42,30,Caramel Latte,Beverage,GrabFood
10-04-2025,SKU-036,687.74,82,Caramel Latte,Beverage,ShopeeFood
10-05-2025,SKU-036,445.56,57,Caramel Latte,Beverage,ShopeeFood
10-06-2025,SKU-036,690.84,87,Caramel Latte,Beverage,ShopeeFood
10-07-2025,SKU-036,762.92,94,Caramel Latte,Beverage,ShopeeFood
10-08-2025,SKU-036,352.13,42,Caramel Latte,Beverage,ShopeeFood
10-09-2024,SKU-036,218.5,24,Caramel Latte,Beverage,ShopeeFood
10-09-2025,SKU-036,769.38,94,Caramel Latte,Beverage,ShopeeFood
10-10-2024,SKU-036,1016.58,120,Caramel Latte,Beverage,ShopeeFood
10-10-2025,SKU-036,693.87,86,Caramel Latte,Beverage,ShopeeFood
10-11-2024,SKU-036,554.72,62,Caramel Latte,Beverage,GrabFood
10-11-2025,SKU-036,669.57,83,Caramel Latte,Beverage,GrabFood
10-12-2024,SKU-036,800.8,93,Caramel Latte,Beverage,ShopeeFood
10-12-2025,SKU-036,723.45,86,Caramel Latte,Beverage,ShopeeFood
11-01-2025,SKU-036,534.97,63,Caramel Latte,Beverage,ShopeeFood
11-01-2026,SKU-036,375.06,44,Caramel Latte,Beverage,ShopeeFood
11-02-2025,SKU-036,571.05,67,Caramel Latte,Beverage,ShopeeFood
11-02-2026,SKU-036,373.82,45,Caramel Latte,Beverage,ShopeeFood
11-03-2025,SKU-036,450.38,53,Caramel Latte,Beverage,ShopeeFood
11-03-2026,SKU-036,130.21,15,Caramel Latte,Beverage,App
11-04-2025,SKU-036,728.62,86,Caramel Latte,Beverage,GrabFood
11-05-2025,SKU-036,512.26,62,Caramel Latte,Beverage,ShopeeFood
11-06-2025,SKU-036,725.06,93,Caramel Latte,Beverage,ShopeeFood
11-07-2025,SKU-036,756.01,94,Caramel Latte,Beverage,ShopeeFood
11-08-2024,SKU-036,9.9,1,Caramel Latte,Beverage,In-Store
11-08-2025,SKU-036,780.15,101,Caramel Latte,Beverage,ShopeeFood
11-09-2024,SKU-036,449.2,50,Caramel Latte,Beverage,GrabFood
11-09-2025,SKU-036,582.36,79,Caramel Latte,Beverage,ShopeeFood
11-10-2024,SKU-036,1062.84,123,Caramel Latte,Beverage,ShopeeFood
11-10-2025,SKU-036,441.33,58,Caramel Latte,Beverage,ShopeeFood
11-11-2024,SKU-036,726.88,83,Caramel Latte,Beverage,ShopeeFood
11-11-2025,SKU-036,624.14,74,Caramel Latte,Beverage,GrabFood
11-12-2024,SKU-036,530.33,62,Caramel Latte,Beverage,ShopeeFood
11-12-2025,SKU-036,643.08,78,Caramel Latte,Beverage,ShopeeFood
12-01-2025,SKU-036,482.34,54,Caramel Latte,Beverage,ShopeeFood
12-01-2026,SKU-036,519.25,63,Caramel Latte,Beverage,GrabFood
12-02-2025,SKU-036,828.43,101,Caramel Latte,Beverage,ShopeeFood
12-02-2026,SKU-036,572.52,70,Caramel Latte,Beverage,ShopeeFood
12-03-2025,SKU-036,275.22,34,Caramel Latte,Beverage,ShopeeFood
12-03-2026,SKU-036,219.51,26,Caramel Latte,Beverage,GrabFood
12-04-2025,SKU-036,411.67,48,Caramel Latte,Beverage,ShopeeFood
12-05-2025,SKU-036,568.41,71,Caramel Latte,Beverage,ShopeeFood
12-06-2025,SKU-036,758.33,96,Caramel Latte,Beverage,ShopeeFood
12-07-2025,SKU-036,439.57,54,Caramel Latte,Beverage,ShopeeFood
12-08-2025,SKU-036,605.6,75,Caramel Latte,Beverage,ShopeeFood
12-09-2024,SKU-036,577.01,66,Caramel Latte,Beverage,GrabFood
12-09-2025,SKU-036,777.3,100,Caramel Latte,Beverage,ShopeeFood
12-10-2024,SKU-036,739.43,85,Caramel Latte,Beverage,ShopeeFood
12-10-2025,SKU-036,347.62,43,Caramel Latte,Beverage,ShopeeFood
12-11-2024,SKU-036,832.81,100,Caramel Latte,Beverage,ShopeeFood
12-11-2025,SKU-036,573.35,71,Caramel Latte,Beverage,ShopeeFood
12-12-2024,SKU-036,915.41,108,Caramel Latte,Beverage,ShopeeFood
12-12-2025,SKU-036,452.89,53,Caramel Latte,Beverage,GrabFood
13-01-2025,SKU-036,669.41,78,Caramel Latte,Beverage,ShopeeFood
13-01-2026,SKU-036,487.35,59,Caramel Latte,Beverage,ShopeeFood
13-02-2025,SKU-036,637.11,76,Caramel Latte,Beverage,GrabFood
13-02-2026,SKU-036,452.8,53,Caramel Latte,Beverage,GrabFood
13-03-2025,SKU-036,387.02,44,Caramel Latte,Beverage,GrabFood
13-03-2026,SKU-036,257.2,31,Caramel Latte,Beverage,ShopeeFood
13-04-2025,SKU-036,430.64,50,Caramel Latte,Beverage,ShopeeFood
13-05-2025,SKU-036,606.96,75,Caramel Latte,Beverage,ShopeeFood
13-06-2025,SKU-036,823.16,101,Caramel Latte,Beverage,ShopeeFood
13-07-2025,SKU-036,377.61,44,Caramel Latte,Beverage,ShopeeFood
13-08-2024,SKU-036,32.0,4,Caramel Latte,Beverage,In-Store
13-08-2025,SKU-036,604.01,79,Caramel Latte,Beverage,ShopeeFood
13-09-2024,SKU-036,459.62,52,Caramel Latte,Beverage,GrabFood
13-09-2025,SKU-036,581.31,74,Caramel Latte,Beverage,ShopeeFood
13-10-2024,SKU-036,632.42,73,Caramel Latte,Beverage,ShopeeFood
13-10-2025,SKU-036,656.63,84,Caramel Latte,Beverage,ShopeeFood
13-11-2024,SKU-036,968.23,120,Caramel Latte,Beverage,ShopeeFood
13-11-2025,SKU-036,660.49,80,Caramel Latte,Beverage,ShopeeFood
13-12-2024,SKU-036,839.66,101,Caramel Latte,Beverage,ShopeeFood
13-12-2025,SKU-036,336.5,41,Caramel Latte,Beverage,GrabFood
14-01-2025,SKU-036,607.49,70,Caramel Latte,Beverage,ShopeeFood
14-01-2026,SKU-036,427.0,51,Caramel Latte,Beverage,GrabFood
14-02-2025,SKU-036,683.31,82,Caramel Latte,Beverage,ShopeeFood
14-02-2026,SKU-036,299.31,35,Caramel Latte,Beverage,GrabFood
14-03-2025,SKU-036,359.24,43,Caramel Latte,Beverage,ShopeeFood
14-03-2026,SKU-036,187.43,22,Caramel Latte,Beverage,GrabFood
14-04-2025,SKU-036,767.25,90,Caramel Latte,Beverage,ShopeeFood
14-05-2025,SKU-036,751.56,90,Caramel Latte,Beverage,ShopeeFood
14-06-2025,SKU-036,1239.32,169,Caramel Latte,Beverage,ShopeeFood
14-07-2025,SKU-036,668.87,85,Caramel Latte,Beverage,ShopeeFood
14-08-2024,SKU-036,49.9,6,Caramel Latte,Beverage,In-Store
14-08-2025,SKU-036,794.94,101,Caramel Latte,Beverage,ShopeeFood
14-09-2024,SKU-036,473.3,53,Caramel Latte,Beverage,GrabFood
14-09-2025,SKU-036,342.77,40,Caramel Latte,Beverage,ShopeeFood
14-10-2024,SKU-036,1223.13,144,Caramel Latte,Beverage,GrabFood
14-10-2025,SKU-036,734.75,94,Caramel Latte,Beverage,ShopeeFood
14-11-2024,SKU-036,841.44,101,Caramel Latte,Beverage,ShopeeFood
14-11-2025,SKU-036,573.24,69,Caramel Latte,Beverage,ShopeeFood
14-12-2024,SKU-036,728.29,85,Caramel Latte,Beverage,ShopeeFood
14-12-2025,SKU-036,330.58,39,Caramel Latte,Beverage,ShopeeFood
15-01-2025,SKU-036,617.35,72,Caramel Latte,Beverage,ShopeeFood
15-01-2026,SKU-036,627.2,75,Caramel Latte,Beverage,ShopeeFood
15-02-2025,SKU-036,625.95,73,Caramel Latte,Beverage,ShopeeFood
15-02-2026,SKU-036,211.72,25,Caramel Latte,Beverage,GrabFood
15-03-2025,SKU-036,308.59,38,Caramel Latte,Beverage,GrabFood
15-03-2026,SKU-036,206.31,24,Caramel Latte,Beverage,ShopeeFood
15-04-2025,SKU-036,710.26,83,Caramel Latte,Beverage,ShopeeFood
15-05-2025,SKU-036,902.76,117,Caramel Latte,Beverage,ShopeeFood
15-06-2025,SKU-036,1128.59,160,Caramel Latte,Beverage,ShopeeFood
15-07-2025,SKU-036,726.58,89,Caramel Latte,Beverage,ShopeeFood
15-08-2024,SKU-036,61.3,7,Caramel Latte,Beverage,FoodPanda
15-08-2025,SKU-036,815.5,104,Caramel Latte,Beverage,ShopeeFood
15-09-2024,SKU-036,547.2,61,Caramel Latte,Beverage,GrabFood
15-09-2025,SKU-036,764.17,101,Caramel Latte,Beverage,ShopeeFood
15-10-2024,SKU-036,965.15,113,Caramel Latte,Beverage,GrabFood
15-10-2025,SKU-036,641.87,81,Caramel Latte,Beverage,ShopeeFood
15-11-2024,SKU-036,826.31,95,Caramel Latte,Beverage,ShopeeFood
15-11-2025,SKU-036,472.53,58,Caramel Latte,Beverage,ShopeeFood
15-12-2024,SKU-036,820.19,95,Caramel Latte,Beverage,ShopeeFood
15-12-2025,SKU-036,633.97,76,Caramel Latte,Beverage,GrabFood
16-01-2025,SKU-036,727.89,83,Caramel Latte,Beverage,ShopeeFood
16-01-2026,SKU-036,560.33,67,Caramel Latte,Beverage,ShopeeFood
16-02-2025,SKU-036,419.17,50,Caramel Latte,Beverage,ShopeeFood
16-02-2026,SKU-036,449.62,52,Caramel Latte,Beverage,ShopeeFood
16-03-2025,SKU-036,320.53,39,Caramel Latte,Beverage,ShopeeFood
16-03-2026,SKU-036,176.7,21,Caramel Latte,Beverage,ShopeeFood
16-04-2025,SKU-036,840.54,101,Caramel Latte,Beverage,ShopeeFood
16-05-2025,SKU-036,854.74,110,Caramel Latte,Beverage,ShopeeFood
16-06-2025,SKU-036,643.6,78,Caramel Latte,Beverage,ShopeeFood
16-07-2025,SKU-036,713.33,90,Caramel Latte,Beverage,ShopeeFood
16-08-2024,SKU-036,33.9,4,Caramel Latte,Beverage,In-Store
16-08-2025,SKU-036,613.4,77,Caramel Latte,Beverage,ShopeeFood
16-09-2024,SKU-036,424.1,45,Caramel Latte,Beverage,GrabFood
16-09-2025,SKU-036,484.75,63,Caramel Latte,Beverage,ShopeeFood
16-10-2024,SKU-036,1065.46,123,Caramel Latte,Beverage,GrabFood
16-10-2025,SKU-036,613.91,78,Caramel Latte,Beverage,ShopeeFood
16-11-2024,SKU-036,781.13,91,Caramel Latte,Beverage,ShopeeFood
16-11-2025,SKU-036,437.25,52,Caramel Latte,Beverage,ShopeeFood
16-12-2024,SKU-036,572.07,66,Caramel Latte,Beverage,ShopeeFood
16-12-2025,SKU-036,758.71,91,Caramel Latte,Beverage,GrabFood
17-01-2025,SKU-036,750.59,87,Caramel Latte,Beverage,ShopeeFood
17-01-2026,SKU-036,441.32,54,Caramel Latte,Beverage,ShopeeFood
17-02-2025,SKU-036,543.41,64,Caramel Latte,Beverage,ShopeeFood
17-02-2026,SKU-036,332.12,38,Caramel Latte,Beverage,ShopeeFood
17-03-2025,SKU-036,379.38,46,Caramel Latte,Beverage,ShopeeFood
17-03-2026,SKU-036,271.87,32,Caramel Latte,Beverage,ShopeeFood
17-04-2025,SKU-036,705.18,83,Caramel Latte,Beverage,ShopeeFood
17-05-2025,SKU-036,638.83,81,Caramel Latte,Beverage,ShopeeFood
17-06-2025,SKU-036,676.53,83,Caramel Latte,Beverage,ShopeeFood
17-07-2025,SKU-036,893.09,110,Caramel Latte,Beverage,ShopeeFood
17-08-2024,SKU-036,9.9,1,Caramel Latte,Beverage,In-Store
17-08-2025,SKU-036,460.21,57,Caramel Latte,Beverage,ShopeeFood
17-09-2024,SKU-036,449.0,50,Caramel Latte,Beverage,GrabFood
17-09-2025,SKU-036,872.56,118,Caramel Latte,Beverage,ShopeeFood
17-10-2024,SKU-036,1007.7,120,Caramel Latte,Beverage,ShopeeFood
17-10-2025,SKU-036,609.12,74,Caramel Latte,Beverage,GrabFood
17-11-2024,SKU-036,666.32,78,Caramel Latte,Beverage,ShopeeFood
17-11-2025,SKU-036,1036.29,137,Caramel Latte,Beverage,ShopeeFood
17-12-2024,SKU-036,779.57,91,Caramel Latte,Beverage,GrabFood
17-12-2025,SKU-036,534.48,64,Caramel Latte,Beverage,GrabFood
18-01-2025,SKU-036,703.67,83,Caramel Latte,Beverage,ShopeeFood
18-01-2026,SKU-036,313.3,37,Caramel Latte,Beverage,ShopeeFood
18-02-2025,SKU-036,715.62,84,Caramel Latte,Beverage,ShopeeFood
18-02-2026,SKU-036,393.26,46,Caramel Latte,Beverage,GrabFood
18-03-2025,SKU-036,315.5,38,Caramel Latte,Beverage,GrabFood
18-03-2026,SKU-036,128.79,15,Caramel Latte,Beverage,ShopeeFood
18-04-2025,SKU-036,873.79,102,Caramel Latte,Beverage,ShopeeFood
18-05-2025,SKU-036,575.57,75,Caramel Latte,Beverage,ShopeeFood
18-06-2025,SKU-036,574.37,73,Caramel Latte,Beverage,ShopeeFood
18-07-2025,SKU-036,795.01,98,Caramel Latte,Beverage,ShopeeFood
18-08-2025,SKU-036,707.59,89,Caramel Latte,Beverage,ShopeeFood
18-09-2024,SKU-036,611.78,66,Caramel Latte,Beverage,GrabFood
18-09-2025,SKU-036,821.43,111,Caramel Latte,Beverage,ShopeeFood
18-10-2024,SKU-036,1015.3,120,Caramel Latte,Beverage,ShopeeFood
18-10-2025,SKU-036,329.67,41,Caramel Latte,Beverage,ShopeeFood
18-11-2024,SKU-036,982.74,117,Caramel Latte,Beverage,GrabFood
18-11-2025,SKU-036,1146.52,155,Caramel Latte,Beverage,ShopeeFood
18-12-2024,SKU-036,1128.56,134,Caramel Latte,Beverage,ShopeeFood
18-12-2025,SKU-036,624.19,75,Caramel Latte,Beverage,ShopeeFood
19-01-2025,SKU-036,455.13,54,Caramel Latte,Beverage,ShopeeFood
19-01-2026,SKU-036,517.94,62,Caramel Latte,Beverage,ShopeeFood
19-02-2025,SKU-036,582.1,72,Caramel Latte,Beverage,ShopeeFood
19-02-2026,SKU-036,94.09,11,Caramel Latte,Beverage,App
19-03-2025,SKU-036,385.62,46,Caramel Latte,Beverage,GrabFood
19-03-2026,SKU-036,188.84,23,Caramel Latte,Beverage,ShopeeFood
19-04-2025,SKU-036,386.99,45,Caramel Latte,Beverage,ShopeeFood
19-05-2025,SKU-036,797.98,98,Caramel Latte,Beverage,ShopeeFood
19-06-2025,SKU-036,939.18,113,Caramel Latte,Beverage,GrabFood
19-07-2025,SKU-036,541.01,68,Caramel Latte,Beverage,ShopeeFood
19-08-2024,SKU-036,53.7,6,Caramel Latte,Beverage,In-Store
19-08-2025,SKU-036,711.51,90,Caramel Latte,Beverage,ShopeeFood
19-09-2024,SKU-036,538.17,60,Caramel Latte,Beverage,GrabFood
19-09-2025,SKU-036,970.46,132,Caramel Latte,Beverage,ShopeeFood
19-10-2024,SKU-036,680.19,80,Caramel Latte,Beverage,ShopeeFood
19-10-2025,SKU-036,417.29,49,Caramel Latte,Beverage,ShopeeFood
19-11-2024,SKU-036,813.17,97,Caramel Latte,Beverage,ShopeeFood
19-11-2025,SKU-036,872.46,111,Caramel Latte,Beverage,ShopeeFood
19-12-2024,SKU-036,1079.56,132,Caramel Latte,Beverage,ShopeeFood
19-12-2025,SKU-036,594.45,72,Caramel Latte,Beverage,ShopeeFood
20-01-2025,SKU-036,564.65,65,Caramel Latte,Beverage,ShopeeFood
20-01-2026,SKU-036,449.66,52,Caramel Latte,Beverage,ShopeeFood
20-02-2025,SKU-036,576.56,69,Caramel Latte,Beverage,ShopeeFood
20-02-2026,SKU-036,154.32,18,Caramel Latte,Beverage,ShopeeFood
20-03-2025,SKU-036,411.26,49,Caramel Latte,Beverage,ShopeeFood
20-03-2026,SKU-036,64.19,8,Caramel Latte,Beverage,GrabFood
20-04-2025,SKU-036,416.97,49,Caramel Latte,Beverage,GrabFood
20-05-2025,SKU-036,823.07,102,Caramel Latte,Beverage,ShopeeFood
20-06-2025,SKU-036,544.6,67,Caramel Latte,Beverage,ShopeeFood
20-07-2025,SKU-036,493.89,60,Caramel Latte,Beverage,ShopeeFood
20-08-2024,SKU-036,76.9,8,Caramel Latte,Beverage,GrabFood
20-08-2025,SKU-036,783.41,100,Caramel Latte,Beverage,ShopeeFood
20-09-2024,SKU-036,738.2,81,Caramel Latte,Beverage,GrabFood
20-09-2025,SKU-036,570.74,74,Caramel Latte,Beverage,GrabFood
20-10-2024,SKU-036,571.13,67,Caramel Latte,Beverage,ShopeeFood
20-10-2025,SKU-036,268.14,31,Caramel Latte,Beverage,GrabFood
20-11-2024,SKU-036,1129.6,134,Caramel Latte,Beverage,ShopeeFood
20-11-2025,SKU-036,1064.24,137,Caramel Latte,Beverage,GrabFood
20-12-2024,SKU-036,1036.02,122,Caramel Latte,Beverage,ShopeeFood
20-12-2025,SKU-036,385.65,47,Caramel Latte,Beverage,ShopeeFood
21-01-2025,SKU-036,573.78,70,Caramel Latte,Beverage,ShopeeFood
21-01-2026,SKU-036,701.47,83,Caramel Latte,Beverage,ShopeeFood
21-02-2025,SKU-036,648.77,76,Caramel Latte,Beverage,ShopeeFood
21-02-2026,SKU-036,110.83,13,Caramel Latte,Beverage,ShopeeFood
21-03-2025,SKU-036,410.24,49,Caramel Latte,Beverage,ShopeeFood
21-03-2026,SKU-036,203.99,24,Caramel Latte,Beverage,ShopeeFood
21-04-2025,SKU-036,705.31,86,Caramel Latte,Beverage,ShopeeFood
21-05-2025,SKU-036,763.31,97,Caramel Latte,Beverage,ShopeeFood
21-06-2025,SKU-036,501.61,60,Caramel Latte,Beverage,ShopeeFood
21-07-2025,SKU-036,580.59,73,Caramel Latte,Beverage,ShopeeFood
21-08-2024,SKU-036,148.5,16,Caramel Latte,Beverage,FoodPanda
21-08-2025,SKU-036,743.15,93,Caramel Latte,Beverage,ShopeeFood
21-09-2024,SKU-036,558.05,61,Caramel Latte,Beverage,ShopeeFood
21-09-2025,SKU-036,504.67,65,Caramel Latte,Beverage,ShopeeFood
21-10-2024,SKU-036,1026.96,120,Caramel Latte,Beverage,ShopeeFood
21-10-2025,SKU-036,508.0,62,Caramel Latte,Beverage,ShopeeFood
21-11-2024,SKU-036,926.79,103,Caramel Latte,Beverage,ShopeeFood
21-11-2025,SKU-036,1032.75,135,Caramel Latte,Beverage,ShopeeFood
21-12-2024,SKU-036,567.55,67,Caramel Latte,Beverage,ShopeeFood
21-12-2025,SKU-036,459.8,56,Caramel Latte,Beverage,ShopeeFood
22-01-2025,SKU-036,685.96,82,Caramel Latte,Beverage,ShopeeFood
22-01-2026,SKU-036,424.76,50,Caramel Latte,Beverage,GrabFood
22-02-2025,SKU-036,562.58,66,Caramel Latte,Beverage,ShopeeFood
22-02-2026,SKU-036,93.13,11,Caramel Latte,Beverage,GrabFood
22-03-2025,SKU-036,353.93,42,Caramel Latte,Beverage,ShopeeFood
22-03-2026,SKU-036,202.74,24,Caramel Latte,Beverage,ShopeeFood
22-04-2025,SKU-036,782.06,94,Caramel Latte,Beverage,ShopeeFood
22-05-2025,SKU-036,937.99,120,Caramel Latte,Beverage,ShopeeFood
22-06-2025,SKU-036,311.86,37,Caramel Latte,Beverage,ShopeeFood
22-07-2025,SKU-036,749.05,94,Caramel Latte,Beverage,ShopeeFood
22-08-2024,SKU-036,125.3,14,Caramel Latte,Beverage,In-Store
22-08-2025,SKU-036,723.1,89,Caramel Latte,Beverage,ShopeeFood
22-09-2024,SKU-036,545.2,61,Caramel Latte,Beverage,ShopeeFood
22-09-2025,SKU-036,599.67,77,Caramel Latte,Beverage,ShopeeFood
22-10-2024,SKU-036,809.83,95,Caramel Latte,Beverage,ShopeeFood
22-10-2025,SKU-036,540.32,67,Caramel Latte,Beverage,ShopeeFood
22-11-2024,SKU-036,833.46,96,Caramel Latte,Beverage,ShopeeFood
22-11-2025,SKU-036,710.77,91,Caramel Latte,Beverage,ShopeeFood
22-12-2024,SKU-036,420.11,50,Caramel Latte,Beverage,ShopeeFood
22-12-2025,SKU-036,449.83,55,Caramel Latte,Beverage,ShopeeFood
23-01-2025,SKU-036,765.01,87,Caramel Latte,Beverage,ShopeeFood
23-01-2026,SKU-036,672.61,82,Caramel Latte,Beverage,ShopeeFood
23-02-2025,SKU-036,472.35,57,Caramel Latte,Beverage,GrabFood
23-02-2026,SKU-036,141.4,16,Caramel Latte,Beverage,ShopeeFood
23-03-2025,SKU-036,287.75,33,Caramel Latte,Beverage,ShopeeFood
23-03-2026,SKU-036,217.09,25,Caramel Latte,Beverage,ShopeeFood
23-04-2025,SKU-036,884.86,104,Caramel Latte,Beverage,ShopeeFood
23-05-2025,SKU-036,742.58,95,Caramel Latte,Beverage,ShopeeFood
23-06-2025,SKU-036,420.44,51,Caramel Latte,Beverage,ShopeeFood
23-07-2025,SKU-036,888.4,110,Caramel Latte,Beverage,ShopeeFood
23-08-2024,SKU-036,177.8,19,Caramel Latte,Beverage,GrabFood
23-08-2025,SKU-036,528.24,64,Caramel Latte,Beverage,ShopeeFood
23-09-2024,SKU-036,631.69,70,Caramel Latte,Beverage,ShopeeFood
23-09-2025,SKU-036,609.81,75,Caramel Latte,Beverage,ShopeeFood
23-10-2024,SKU-036,990.52,115,Caramel Latte,Beverage,ShopeeFood
23-10-2025,SKU-036,624.4,80,Caramel Latte,Beverage,GrabFood
23-11-2024,SKU-036,533.22,61,Caramel Latte,Beverage,ShopeeFood
23-11-2025,SKU-036,619.42,77,Caramel Latte,Beverage,GrabFood
23-12-2024,SKU-036,676.93,80,Caramel Latte,Beverage,ShopeeFood
23-12-2025,SKU-036,457.75,56,Caramel Latte,Beverage,ShopeeFood
24-01-2025,SKU-036,718.37,83,Caramel Latte,Beverage,ShopeeFood
24-01-2026,SKU-036,599.6,72,Caramel Latte,Beverage,ShopeeFood
24-02-2025,SKU-036,762.36,90,Caramel Latte,Beverage,ShopeeFood
24-02-2026,SKU-036,160.59,19,Caramel Latte,Beverage,GrabFood
24-03-2025,SKU-036,341.29,42,Caramel Latte,Beverage,GrabFood
24-03-2026,SKU-036,205.63,24,Caramel Latte,Beverage,App
24-04-2025,SKU-036,801.09,94,Caramel Latte,Beverage,ShopeeFood
24-05-2025,SKU-036,587.86,73,Caramel Latte,Beverage,ShopeeFood
24-06-2025,SKU-036,754.47,95,Caramel Latte,Beverage,ShopeeFood
24-07-2025,SKU-036,740.05,94,Caramel Latte,Beverage,ShopeeFood
24-08-2024,SKU-036,221.2,24,Caramel Latte,Beverage,FoodPanda
24-08-2025,SKU-036,464.44,60,Caramel Latte,Beverage,ShopeeFood
24-09-2024,SKU-036,734.6,84,Caramel Latte,Beverage,ShopeeFood
24-09-2025,SKU-036,915.75,117,Caramel Latte,Beverage,ShopeeFood
24-10-2024,SKU-036,985.9,115,Caramel Latte,Beverage,ShopeeFood
24-10-2025,SKU-036,449.71,53,Caramel Latte,Beverage,ShopeeFood
24-11-2024,SKU-036,553.02,63,Caramel Latte,Beverage,ShopeeFood
24-11-2025,SKU-036,518.09,63,Caramel Latte,Beverage,ShopeeFood
24-12-2024,SKU-036,863.1,100,Caramel Latte,Beverage,ShopeeFood
24-12-2025,SKU-036,662.82,79,Caramel Latte,Beverage,ShopeeFood
25-01-2025,SKU-036,783.62,89,Caramel Latte,Beverage,ShopeeFood
25-01-2026,SKU-036,422.8,50,Caramel Latte,Beverage,GrabFood
25-02-2025,SKU-036,783.21,96,Caramel Latte,Beverage,ShopeeFood
25-02-2026,SKU-036,108.25,13,Caramel Latte,Beverage,GrabFood
25-03-2025,SKU-036,390.03,48,Caramel Latte,Beverage,ShopeeFood
25-03-2026,SKU-036,217.97,26,Caramel Latte,Beverage,ShopeeFood
25-04-2025,SKU-036,1018.49,120,Caramel Latte,Beverage,ShopeeFood
25-05-2025,SKU-036,608.81,74,Caramel Latte,Beverage,ShopeeFood
25-06-2025,SKU-036,660.83,80,Caramel Latte,Beverage,ShopeeFood
25-07-2025,SKU-036,799.74,99,Caramel Latte,Beverage,ShopeeFood
25-08-2024,SKU-036,115.4,13,Caramel Latte,Beverage,In-Store
25-08-2025,SKU-036,623.13,76,Caramel Latte,Beverage,ShopeeFood
25-09-2024,SKU-036,669.8,75,Caramel Latte,Beverage,GrabFood
